Script started on Mon Aug 12 13:13:12 2019
[?1034hbash-3.2$ exitscreen ${DEVICENAME} 115200
[?1049h[!p[?3;4l[4l>[4l[?1h=[0m(B[1;74r[H[2J[H[2J













-,-,-
-689.0,237.0,793.0
-666.0,226.0,831.0
-614.0,220.0,964.0
-619.0,184.0,885.0
-627.0,155.0,824.0
-664.0,286.0,766.0
-670.0,297.0,813.0
-673.0,293.0,876.0
-652.0,278.0,880.0
-653.0,247.0,851.0
-636.0,152.0,808.0
-614.0,22.0,766.0
-597.0,79.0,733.0
-581.0,125.0,631.0
-536.0,-86.0,458.0
-538.0,-215.0,356.0
-505.0,-408.0,284.0
-284.0,-846.0,270.0
-206.0,-989.0,86.0
36.0,-829.0,39.0
476.0,-262.0,1358.0
394.0,76.0,1698.0
377.0,707.0,1514.0
134.0,1256.0,2040.0
111.0,1117.0,1952.0
74.0,962.0,1674.0
72.0,1046.0,1122.0
104.0,1073.0,1009.0
167.0,968.0,876.0
330.0,908.0,738.0
350.0,878.0,679.0
376.0,794.0,682.0
334.0,386.0,780.0
304.0,208.0,1002.0
149.0,-172.0,1267.0
-148.0,-624.0,1350.0
-158.0,-591.0,1431.0
-137.0,-425.0,1460.0
-72.0,-46.0,1182.0
-64.0,11.0,1137.0
-50.0,48.0,1117.0
-48.0,24.0,1074.0
-52.0,66.0,1086.0
-56.0,125.0,1072.0
-110.0,20.0,956.0
-120.0,107.0,914.0
-134.0,180.0,965.0
-182.0,112.0,970.0
-169.0,175.0,985.0
-160.0,189.0,1024.0
-134.0,222.0,1022.0
-134.0,177.0,1030.0
-131.0,204.0,1069.0
-164.0,146.0,1046.0
-165.0,127.0,902.0
-158.0,131.0,983.0
-142.0,106.0,1120.0
-134.0,180.0,1077.0
-143.0,158.0,1038.0
-152.0,164.0,1024.0
-151.0,112.0,1031.0
-138.0,151.0,1064.0
-138.0,150.0,1092.0
-149.0,124.0,1050.0
-134.0,209.0,1052.0
-148.0,-4.0,1080.0
-146.0,67.0,1025.0
-166.0,43.0,1050.0
-178.0,110.0,998.0
-179.0,123.0,1038.0
-151.0,177.0,1050.0
-156.0,42.0,1048.0
-155.0,110.0,998.0
-168.0,168.0,974.0
-170.0,64.0,1024.0


















 -,-,-
-731.0,284.0,766.0
-719.0,356.0,634.0
-768.0,152.0,756.0
-745.0,198.0,796.0
-723.0,202.0,802.0
-732.0,124.0,732.0
-740.0,172.0,725.0
-745.0,277.0,726.0
-730.0,322.0,742.0
-730.0,279.0,707.0
-723.0,204.0,627.0
-700.0,76.0,454.0
-670.0,-20.0,396.0
-630.0,-172.0,292.0
-464.0,-452.0,266.0
-402.0,-617.0,334.0
-273.0,-750.0,393.0
140.0,-762.0,456.0
208.0,-725.0,600.0
290.0,-297.0,893.0
330.0,1202.0,1614.0
217.0,1205.0,1711.0
125.0,1171.0,1763.0
-96.0,620.0,1546.0
-59.0,906.0,1483.0
-35.0,882.0,1276.0
-18.0,506.0,980.0
10.0,573.0,1024.0
61.0,607.0,1010.0
98.0,344.0,840.0
103.0,486.0,847.0
125.0,606.0,784.0
114.0,322.0,850.0
78.0,264.0,993.0
68.0,320.0,1015.0
8.0,228.0,776.0
-7.0,186.0,915.0
-2.0,300.0,1052.0
-72.0,40.0,1150.0
-100.0,-76.0,1181.0
-144.0,-174.0,1294.0
-174.0,-72.0,1302.0
-164.0,-7.0,1186.0
