Script started on Sun Aug  4 20:00:03 2019
[?1034hbash-3.2$ exitscreen ${DEVICENAME} 115200
[?1049h[!p[?3;4l[4l>[4l[?1h=[0m(B[1;74r[H[2J[H[2J














-,-,-
-781.0,250.0,632.0
-790.0,157.0,626.0
-816.0,172.0,760.0
-808.0,179.0,721.0
-787.0,438.0,696.0
-814.0,650.0,556.0
-788.0,632.0,583.0
-763.0,494.0,644.0
-742.0,-22.0,806.0
-697.0,-62.0,847.0
-662.0,-146.0,875.0
-632.0,-456.0,688.0
-643.0,-468.0,653.0
-599.0,-418.0,570.0
-544.0,-390.0,496.0
-481.0,-386.0,466.0
-465.0,-514.0,409.0
-420.0,-626.0,410.0
-374.0,-498.0,524.0
-309.0,-290.0,693.0
-246.0,84.0,1010.0
-234.0,103.0,954.0
-202.0,175.0,1027.0
-134.0,338.0,1360.0
-169.0,301.0,1379.0
-167.0,306.0,1348.0
-154.0,90.0,1120.0
-168.0,10.0,1133.0
-93.0,262.0,1274.0
-40.0,346.0,1304.0
-40.0,318.0,1329.0
-6.0,399.0,1329.0
46.0,394.0,1064.0
63.0,471.0,1082.0
107.0,603.0,1120.0
204.0,722.0,1100.0
197.0,617.0,1190.0
207.0,505.0,1158.0
200.0,142.0,1228.0
184.0,73.0,1132.0
143.0,-83.0,1126.0
84.0,-280.0,1472.0
90.0,-274.0,1267.0
52.0,-365.0,1235.0
-68.0,-352.0,1146.0
-73.0,-277.0,1052.0
-89.0,-225.0,1015.0
-114.0,-144.0,1116.0
-141.0,-139.0,1103.0
-145.0,-115.0,1059.0
-176.0,-132.0,1058.0
-193.0,-137.0,1037.0
-207.0,-77.0,980.0
-240.0,76.0,956.0
-261.0,26.0,971.0
-269.0,-26.0,1012.0
-258.0,-62.0,1044.0
-255.0,-31.0,1033.0
-250.0,5.0,995.0
-252.0,142.0,964.0
-284.0,87.0,950.0
-311.0,37.0,999.0
-312.0,12.0,906.0
-314.0,44.0,931.0
-322.0,58.0,957.0
-288.0,218.0,874.0
-306.0,156.0,944.0
-321.0,103.0,951.0
-372.0,-74.0,1036.0
-373.0,-79.0,1083.0
-365.0,-21.0,987.0
-326.0,184.0,986.0
-324.0,113.0,1019.0
-340.0,142.0,909.0
-376.0,110.0,1006.0
-372.0,119.0,1022.0
-380.0,150.0,979.0
-332.0,88.0,1074.0
-357.0,13.0,965.0
-360.0,-11.0,948.0
-346.0,74.0,1044.0
-375.0,34.0,1001.0
-381.0,51.0,962.0
-370.0,174.0,956.0
-380.0,145.0,1010.0
-373.0,70.0,1046.0
-380.0,54.0,1008.0
-376.0,98.0,928.0
-359.0,119.0,969.0


















 -,-,-
-680.0,335.0,779.0
-692.0,312.0,728.0
-712.0,154.0,576.0
-695.0,274.0,637.0
-704.0,410.0,690.0
-820.0,328.0,838.0
-837.0,319.0,829.0
-821.0,302.0,844.0
-752.0,160.0,688.0
-712.0,143.0,709.0
-662.0,44.0,746.0
-630.0,-196.0,716.0
-626.0,-164.0,739.0
-653.0,-176.0,703.0
-660.0,-24.0,748.0
-671.0,24.0,746.0
-657.0,86.0,660.0
-522.0,44.0,556.0
-444.0,-79.0,510.0
-335.0,-394.0,364.0
-412.0,-1260.0,-54.0
-361.0,-1136.0,27.0
-222.0,-740.0,403.0
-16.0,-24.0,896.0
3.0,-15.0,913.0
-3.0,-132.0,1074.0
112.0,36.0,1512.0
118.0,276.0,1743.0
66.0,397.0,1674.0
22.0,454.0,1446.0
24.0,378.0,1476.0
49.0,396.0,1472.0
44.0,190.0,1416.0
52.0,282.0,1416.0
82.0,450.0,1369.0
170.0,610.0,1134.0
180.0,473.0,1194.0
184.0,376.0,1197.0
188.0,158.0,1190.0
199.0,193.0,1113.0
167.0,57.0,1102.0
144.0,-82.0,1110.0
127.0,-184.0,1194.0
93.0,-227.0,1152.0
4.0,-250.0,998.0
-3.0,-246.0,1039.0
-24.0,-321.0,957.0
-46.0,-340.0,1180.0
-53.0,-260.0,1110.0
-70.0,-163.0,1121.0
-132.0,-154.0,1068.0
-131.0,-71.0,1016.0
-133.0,-54.0,934.0
-144.0,-98.0,926.0
-151.0,-131.0,1034.0
-166.0,-139.0,1065.0
-178.0,-42.0,1022.0
-167.0,29.0,981.0
-156.0,140.0,974.0
-166.0,110.0,1202.0
-189.0,60.0,1137.0
-195.0,68.0,1022.0
-232.0,-70.0,1048.0
-225.0,-71.0,1039.0
-232.0,-49.0,1031.0
-238.0,54.0,1002.0
-248.0,22.0,1019.0
-254.0,4.0,1000.0
-288.0,46.0,918.0
-270.0,162.0,904.0
-263.0,156.0,965.0
-272.0,56.0,1072.0
-251.0,82.0,1010.0
-252.0,96.0,1035.0
-274.0,118.0,948.0
-281.0,66.0,1010.0
-276.0,156.0,1001.0
-270.0,148.0,1022.0


















 -,-,-
-662.0,400.0,749.0
-654.0,373.0,743.0
-606.0,922.0,996.0
-619.0,899.0,901.0
-700.0,690.0,757.0
-738.0,424.0,652.0
-684.0,376.0,599.0
-641.0,211.0,645.0
-564.0,-420.0,690.0
-562.0,-462.0,767.0
-569.0,-501.0,748.0
-506.0,-476.0,490.0
-482.0,-564.0,524.0
-439.0,-732.0,458.0
-408.0,-1098.0,56.0
-321.0,-916.0,147.0
-225.0,-545.0,485.0
-90.0,98.0,1094.0
-90.0,70.0,1007.0
-66.0,44.0,1045.0
2.0,302.0,1518.0
56.0,491.0,1489.0
14.0,258.0,1368.0
22.0,254.0,1600.0
61.0,471.0,1556.0
60.0,524.0,1448.0
46.0,502.0,1322.0
82.0,537.0,1230.0
127.0,591.0,1163.0
232.0,604.0,1122.0
244.0,558.0,1075.0
266.0,496.0,1129.0
296.0,274.0,1148.0
296.0,149.0,1146.0
260.0,-55.0,1116.0
214.0,-230.0,1126.0
175.0,-349.0,1173.0
145.0,-369.0,1148.0
70.0,-566.0,1314.0
38.0,-574.0,1179.0
3.0,-475.0,1096.0
26.0,-96.0,904.0
24.0,-112.0,1020.0
-1.0,-192.0,1075.0
22.0,-78.0,1042.0
5.0,-160.0,1063.0
-11.0,-214.0,1064.0
-30.0,-88.0,1032.0
-32.0,-22.0,990.0
-51.0,-21.0,1055.0
-94.0,12.0,1080.0
-87.0,54.0,1028.0
-106.0,-4.0,1081.0
