Script started on Sun Aug  4 20:20:29 2019
[?1034hbash-3.2$ exitscreen ${DEVICENAME} 115200
[?1049h[!p[?3;4l[4l>[4l[?1h=[0m(B[1;74r[H[2J[H[2J

























-,-,-
-684.0,211.0,914.0
-750.0,246.0,834.0
-734.0,536.0,774.0
-713.0,571.0,771.0
-691.0,615.0,711.0
-644.0,652.0,544.0
-634.0,660.0,501.0
-611.0,691.0,377.0
-576.0,594.0,358.0
-570.0,573.0,329.0
-549.0,568.0,254.0
-570.0,498.0,228.0
-554.0,448.0,276.0
-553.0,398.0,351.0
-480.0,410.0,390.0
-490.0,374.0,431.0
-467.0,331.0,526.0
-478.0,172.0,668.0
-444.0,194.0,645.0
-403.0,206.0,637.0
-316.0,82.0,804.0
-299.0,69.0,809.0
-252.0,55.0,830.0
-194.0,-70.0,984.0
-170.0,-88.0,1004.0
-130.0,-121.0,1042.0
-18.0,-88.0,1032.0
15.0,-62.0,1016.0
70.0,-59.0,1048.0
166.0,-16.0,1078.0
199.0,2.0,1093.0
263.0,42.0,1131.0
368.0,-48.0,1310.0
401.0,23.0,1301.0
438.0,34.0,1312.0
530.0,178.0,1296.0
565.0,166.0,1257.0
605.0,143.0,1236.0
648.0,-80.0,1212.0
699.0,59.0,1184.0
717.0,115.0,1194.0
782.0,670.0,1186.0
730.0,475.0,1172.0
722.0,389.0,1165.0
658.0,230.0,1052.0
674.0,430.0,1034.0
645.0,371.0,1098.0
582.0,302.0,1072.0
565.0,292.0,1038.0
528.0,281.0,1036.0
456.0,250.0,1068.0
432.0,290.0,1067.0
389.0,322.0,1081.0
322.0,418.0,1118.0
303.0,437.0,1100.0
271.0,400.0,1106.0
228.0,454.0,978.0
185.0,442.0,975.0
131.0,457.0,937.0
30.0,460.0,874.0
9.0,486.0,860.0
-15.0,489.0,814.0
-132.0,286.0,748.0
-168.0,261.0,747.0
-223.0,288.0,726.0
-316.0,310.0,704.0
-343.0,291.0,713.0
-373.0,264.0,718.0
-436.0,246.0,718.0
-453.0,263.0,703.0
-482.0,273.0,698.0
-530.0,254.0,712.0
-541.0,255.0,707.0
-557.0,242.0,699.0
-598.0,164.0,684.0
-613.0,130.0,670.0
-633.0,80.0,691.0
-668.0,16.0,744.0
-684.0,10.0,764.0
-689.0,31.0,766.0
-712.0,22.0,812.0
-697.0,69.0,797.0
-693.0,97.0,775.0
-678.0,130.0,760.0
-687.0,118.0,756.0
-689.0,96.0,737.0
-670.0,406.0,722.0
-684.0,262.0,799.0
-683.0,205.0,769.0
-682.0,98.0,704.0
-685.0,167.0,687.0
-691.0,134.0,719.0


















 -,-,-
-750.0,448.0,643.0
-773.0,542.0,635.0
-684.0,622.0,560.0
-680.0,614.0,507.0
-664.0,595.0,435.0
-612.0,612.0,372.0
-588.0,623.0,353.0
-561.0,577.0,365.0
-522.0,418.0,364.0
-506.0,390.0,350.0
-469.0,316.0,365.0
-420.0,190.0,552.0
-376.0,224.0,577.0
-332.0,171.0,619.0
-236.0,60.0,690.0
-192.0,32.0,679.0
-114.0,24.0,739.0
-34.0,-148.0,958.0
7.0,-121.0,988.0
50.0,-123.0,1012.0
162.0,-60.0,1128.0
201.0,6.0,1056.0
258.0,47.0,1093.0
462.0,-50.0,1260.0
479.0,-134.0,1294.0
483.0,-279.0,1399.0
606.0,-84.0,1492.0
638.0,-74.0,1543.0
674.0,-70.0,1560.0
682.0,-324.0,1436.0
756.0,-153.0,1360.0
783.0,-77.0,1327.0
